SeqNum,InitialVelocity,Kr,InitialTargetDist,Tb,Tb_prime,Tb_idx,decrement_point,detection_point,MaxCallRatePoint,OverlapPoint,Rate,Velocity,Distance,IPI,CallDur,Amplitude
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,7.82478889161944,0.978168320651001,3.65292070230123,0.127798975007623,0.0044987896370971,72.7675298611209
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,8.10205441805436,0.946864181037945,3.5279117935371,0.123425485488178,0.00467946034672932,71.8880674262711
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,8.37964216195176,1.00415598281495,3.41104462230113,0.119336838097999,0.00385640530975345,70.9650881326476
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,8.68474436655447,0.803346207806693,3.2912118223548,0.115144436933696,0.00400222795116438,70.2369548995913
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,8.93589122350284,1.12425453276463,3.19871097559408,0.111908255705915,0.00354129678725238,69.4418604651163
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,9.30175259435504,1.00703152857873,3.07289761186292,0.107506621989373,0.00288568873235295,69.3953488372093
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,9.64143404257372,0.928689371441578,2.96463505398863,0.103719010635171,0.00364358461392196,69.3488372093023
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,9.96520958396676,0.98552813446766,2.86831231119531,0.10034911875902,0.00365169846604842,69.3023255813954
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,10.3210710135296,1.06551444959891,2.76941543138926,0.096889169611286,0.00324077859320689,69.2558139534884
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,10.7207120732632,0.992876666538876,2.66617862115879,0.0932773861629899,0.00329863273278248,69.2093023255814
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,11.1065101408623,1.03237105966055,2.57356568092182,0.0900372832975565,0.0033270296263271,69.1627906976744
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,11.5226857912572,1.09234822192833,2.48061379535497,0.0867853222864712,0.00283173239395966,69.1162790697674
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,11.9805371663502,0.838039215542436,2.38581400286587,0.0834687114705259,0.00306657111922711,69.0697674418605
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,12.3424060990074,0.853975911799996,2.31586394938277,0.0810214792786974,0.00295917174512851,69.0232558139535
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,12.7225129057386,0.889595236100707,2.24667355774036,0.0786008241775052,0.00289759514636721,68.9767441860465
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,13.1311932663471,1.10041383893605,2.17675063899846,0.0761545413060686,0.00288287138110261,68.9302325581395
1,1,5,20,0.165821555440552,-0.00507538127491344,42,2,2,140,136,13.656965166053,1.19737402395401,2.09294912784744,0.0732227100121552,0.0029431115943616,68.8837209302326
