ConditionName,SeqID,ConditionCode,SSG_ID,GroupSize,FirstCall,LastCall,SequenceLength_calls,NormalisedPosition_percent,StableIPI_ms,WithinCV,LeftFlankIPI_ms,RightFlankIPI_ms,LeftFlankRatio,RightFlankRatio,AnchorDistance_m,NearestDistance_m,AnchorSameWithinSSG,AnchorSwitchWithinSSG
two_targets_moving_anchor_random,4233,C5,156,2,210,211,224,93.9732142857143,8.6446606664307,0.0341326652304961,12.2442461703189,13.3482321881582,1.41639407754503,1.54410134801388,0.248213583419638,0.248213583419638,1,0
two_targets_moving_anchor_random,4234,C5,157,3,30,32,38,81.5789473684211,6.73359005175838,0.0477686584151963,11.5688501270351,10.7372854226294,1.71808055407444,1.59458555393129,0.193705915812613,0.193705915812613,1,0
two_targets_moving_anchor_random,4237,C5,158,2,27,28,33,83.3333333333333,8.16105438464752,0.0254746821330915,11.981935847701,10.4359553958796,1.46818478139801,1.27875087017085,0.234203219697803,0.234203219697803,1,0
two_targets_moving_anchor_random,4240,C5,159,2,53,54,250,21.4,7.93384540336467,0.0249948975299997,17.0993443880118,16.8915506217097,2.15524043117353,2.12904963015112,0.227607618789343,0.227607618789343,1,0
two_targets_moving_anchor_random,4240,C5,160,2,57,58,250,23,9.93685460386145,0.0393656921908618,15.1267257492557,15.6902367858007,1.52228510452166,1.57899430064152,0.285780640292461,0.285780640292461,1,0
two_targets_moving_anchor_random,4240,C5,161,2,74,75,250,29.8,9.45246855543855,0.0448159138097603,16.1948338828554,17.0556066693246,1.71329148442791,1.80435476397449,0.271744016032245,0.271744016032245,1,0
two_targets_moving_anchor_random,4240,C5,162,2,113,114,250,45.4,13.4850801844401,0.0203028908091721,17.1835339955211,17.7129536328357,1.27426264883086,1.31352230691769,0.386927997219915,0.386927997219915,1,0
two_targets_moving_anchor_random,4240,C5,163,2,208,209,250,83.4,12.1896799879356,0.0159149925027086,20.6531652685708,21.315198254127,1.69431562510351,1.74862656568698,0.349643266545504,0.349643266545504,1,0
two_targets_moving_anchor_random,4248,C5,164,2,47,48,105,45.2380952380952,8.33557975548467,0.0407937455239474,10.0975633202339,12.2374416755602,1.21138104564231,1.46809724512662,0.239497818133276,0.239497818133276,1,0
two_targets_moving_anchor_random,4259,C5,165,2,115,116,248,46.5725806451613,12.0060012883235,0.0440713289823455,14.8527590878579,26.3769247802608,1.23711123555376,2.19697833998351,0.346076020598971,0.346076020598971,1,0
two_targets_moving_anchor_random,4259,C5,166,2,232,233,248,93.75,23.6418666319791,0.0389274773415096,29.3574677319166,41.3823441776967,1.24175760691444,1.75038396171819,0.681940945568918,0.681940945568918,1,0
two_targets_moving_anchor_random,4275,C5,167,2,15,16,23,67.3913043478261,9.62278496122134,0.0414919182968443,12.6511718703574,12.974266428861,1.31471002639466,1.34828601918735,0.277552031863555,0.277552031863555,1,0
two_targets_moving_anchor_random,4312,C5,168,2,20,21,28,73.2142857142857,8.86597554026955,0.0446409240605942,10.8905541014125,13.5729275094854,1.22835372734193,1.53090062653982,0.254654777236615,0.254654777236615,1,0
two_targets_moving_anchor_random,4350,C5,169,2,54,55,80,68.125,32.5775524343036,0.0283057599996498,41.5898902827636,39.7697303490945,1.27664257057477,1.22077097195361,0.951520059415319,0.694465186483173,0,1
two_targets_moving_anchor_random,4358,C5,170,2,19,20,53,36.7924528301887,12.9633803605252,0.0482027877704057,18.7673485616592,15.9300170516972,1.44772027354899,1.22884746174738,0.375535883812518,0.338653787861586,0,1
two_targets_moving_anchor_random,4401,C5,171,2,22,23,65,34.6153846153846,17.8844250369607,0.0345740000839114,29.721484648263,25.1757813183222,1.66186414082864,1.4076930774287,0.513173369748892,0.513173369748892,1,0
two_targets_moving_anchor_random,4401,C5,172,2,27,28,65,42.3076923076923,12.3030554345275,0.0375880216595625,21.6956865296092,18.5198686903442,1.76343889898457,1.50530644919065,0.353667564926798,0.353667564926798,1,0
two_targets_moving_anchor_random,4401,C5,173,2,31,32,65,48.4615384615385,8.65984936092153,0.0337114726422811,17.0098127325836,15.5571513466464,1.96421577600901,1.79646904908643,0.248916972713642,0.248916972713642,1,0
two_targets_moving_anchor_random,4401,C5,174,3,46,48,65,72.3076923076923,6.4291066107373,0.0473466831234129,8.69741075176595,9.31784298426344,1.35281793853602,1.4493215851642,0.186698860846806,0.186698860846806,1,0
two_targets_moving_anchor_random,4403,C5,175,2,21,22,250,8.6,19.6430507150902,0.0478017420962399,31.7087523942487,27.9268960810205,1.61424785050773,1.42171888094584,0.564698087141413,0.564698087141413,1,0
two_targets_moving_anchor_random,4403,C5,176,2,51,52,250,20.6,12.248362169161,0.0449421321403955,17.4030325852457,17.8133272093115,1.42084568899042,1.45434360637719,0.351412682403397,0.351412682403397,1,0
two_targets_moving_anchor_random,4403,C5,177,2,62,63,250,25,12.5062235901811,0.0404834303644513,17.9080033814327,19.0181792330026,1.43192733220383,1.52069720294576,0.359406212972124,0.359406212972124,1,0
two_targets_moving_anchor_random,4403,C5,178,2,84,85,250,33.8,13.200783669423,0.0305037394786632,18.4694153321785,19.2394592041746,1.39911506730917,1.45744826110128,0.378978073288839,0.378978073288839,1,0
two_targets_moving_anchor_random,4403,C5,179,2,87,88,250,35,13.9895773902686,0.0295633713239705,19.2394592041746,19.6175567125619,1.37527093688748,1.40229802268424,0.401616439515177,0.401616439515177,1,0
two_targets_moving_anchor_random,4403,C5,180,2,131,132,250,52.6,10.7536947581466,0.0357856008312257,23.6552736583707,23.2993501883272,2.19973452756323,2.16663674321576,0.309111616098568,0.309111616098568,1,0
two_targets_moving_anchor_random,4403,C5,181,2,147,148,250,59,15.0199780553799,0.0466517236515624,18.6426690937346,18.4746148038813,1.2411915000806,1.2300027826781,0.432019490888207,0.432019490888207,1,0
two_targets_moving_anchor_random,4403,C5,182,2,178,179,250,71.4,15.6859129902205,0.0416404817569416,20.0343057611068,20.0141523753554,1.27721642811594,1.27593162016348,0.450523606562183,0.450523606562183,1,0
two_targets_moving_anchor_random,4403,C5,183,2,201,202,250,80.6,10.6962408206199,0.0389592995829429,23.4988064026989,23.8454969991222,2.19692196508876,2.22933434269294,0.307453836915471,0.307453836915471,1,0
two_targets_moving_anchor_random,4403,C5,184,2,205,206,250,82.2,12.3861504045928,0.0209969605157774,21.9828316810269,21.6021072250769,1.77479127597834,1.74405335955446,0.355317345547424,0.355317345547424,1,0
two_targets_moving_anchor_random,4403,C5,185,2,212,213,250,85,14.8552796873946,0.0492021063089651,18.1764658730052,18.1948911542401,1.22356941474679,1.2248097334498,0.426739256376585,0.426739256376585,1,0
two_targets_moving_anchor_random,4403,C5,186,2,247,248,250,99,12.7071948760901,0.032845468370371,18.6068137852771,18.2140818081009,1.46427389889863,1.4333676303629,0.365222518511159,0.365222518511159,1,0
two_targets_moving_anchor_random,4406,C5,187,2,42,43,250,17,13.2069114991897,0.0460733984192268,15.9415336186805,16.4700124117193,1.20705992613478,1.2470752463761,0.379527009594133,0.379527009594133,1,0
two_targets_moving_anchor_random,4406,C5,188,2,57,58,250,23,12.9906850242581,0.0413044821554528,16.2880861445575,16.6455096768047,1.25382811715795,1.28134194969101,0.373246726030434,0.373246726030434,1,0
two_targets_moving_anchor_random,4406,C5,189,2,144,145,250,57.8,12.4131267856645,0.0445929565341465,15.031979211741,16.5285438433836,1.2109744362799,1.33153750290152,0.356748324255648,0.356748324255648,1,0
two_targets_moving_anchor_random,4406,C5,190,2,232,233,250,93,11.1570001818314,0.041626003479076,14.255802806706,15.5476142566931,1.27774514424771,1.39352998147401,0.320547831953806,0.320547831953806,1,0
two_targets_moving_anchor_random,4406,C5,191,2,246,247,250,98.6,11.5816322705817,0.0489816551779322,15.8310895087514,16.9504115441957,1.36691350052304,1.46355981162095,0.33256868990562,0.33256868990562,1,0
two_targets_moving_anchor_random,4407,C5,192,2,21,22,36,59.7222222222222,22.0302871019285,0.0443905438737772,32.6128358471011,26.9123894657396,1.48036363285734,1.2216086581724,0.633523456332265,0.633523456332265,1,0
two_targets_moving_anchor_random,4408,C5,193,2,25,26,41,62.1951219512195,14.6657408812215,0.0322907678613042,28.1717822059655,24.9156695132965,1.92092458431728,1.69890288633146,0.420997857953351,0.420997857953351,1,0
two_targets_moving_anchor_random,4409,C5,194,2,31,32,250,12.6,9.87679428262001,0.0456200066978826,19.112434949851,17.3189898828245,1.93508484665745,1.75350314963028,0.283421832092012,0.283421832092012,1,0
two_targets_moving_anchor_random,4410,C5,195,2,36,37,250,14.6,12.1720132560186,0.0389252394925984,20.7177965333424,19.374829523705,1.70208461801487,1.59175225299108,0.349693121978468,0.349693121978468,1,0
two_targets_moving_anchor_random,4410,C5,196,2,44,45,250,17.8,11.717942003854,0.0311384703372699,16.5733259059289,17.0213749076289,1.41435466231851,1.45259081347481,0.336405483792277,0.336405483792277,1,0
two_targets_moving_anchor_random,4410,C5,197,2,50,51,250,20.2,10.3724732346669,0.0423305886232341,16.7864162061375,16.9064936366363,1.61836196887295,1.62993851650842,0.298306140431664,0.298306140431664,1,0
two_targets_moving_anchor_random,4410,C5,198,2,130,131,250,52.2,11.4527339130827,0.0353828178867571,14.9338307209878,15.7294625861305,1.30395334723778,1.37342425882806,0.328976834562512,0.328976834562512,1,0
two_targets_moving_anchor_random,4410,C5,199,2,153,154,250,61.4,13.8089416895609,0.033840606609707,16.6062843001658,17.4293936941248,1.20257472828056,1.26218171428017,0.396355645713947,0.396355645713947,1,0
two_targets_moving_anchor_random,4410,C5,200,2,204,205,250,81.8,15.2231551264594,0.0300463330937352,18.8711332257906,20.5486627586801,1.23963351020385,1.34982942681603,0.437703028657034,0.437703028657034,1,0
two_targets_moving_anchor_random,4410,C5,201,2,220,221,250,88.2,13.1264871756605,0.0356228487007922,18.0948422520891,18.6813321862298,1.37849845201853,1.42317833676547,0.376659401044422,0.376659401044422,1,0
two_targets_moving_anchor_random,4410,C5,202,3,105,107,250,42.4,7.5346618366615,0.0375291487778783,15.8322693020921,16.0864311785099,2.10125811155277,2.13499046503162,0.217016528088759,0.217016528088759,1,0
two_targets_moving_anchor_random,4411,C5,203,2,84,85,181,46.6850828729282,8.85670640529865,0.0435672885498506,14.1753681467619,14.8367859953295,1.60052365948151,1.67520354817827,0.254960780457536,0.254960780457536,1,0
two_targets_moving_anchor_random,4412,C5,204,2,21,22,178,12.0786516853933,20.1350198959516,0.043789188007781,33.7362691139453,29.4807439469458,1.67550214940331,1.46415271001909,0.578999698044841,0.578999698044841,1,0
two_targets_moving_anchor_random,4412,C5,205,2,48,49,178,27.247191011236,6.67507209937354,0.0389917872884294,15.9950725441014,15.7817675411293,2.39623966692472,2.36428420639988,0.191735482268857,0.191735482268857,1,0
two_targets_moving_anchor_random,4412,C5,206,2,73,74,178,41.2921348314607,8.43266246017911,0.0377948994753726,11.0235317119259,10.7272466427784,1.30724213900193,1.27210672707877,0.242057539853287,0.242057539853287,1,0
two_targets_moving_anchor_random,4412,C5,207,2,93,94,178,52.5280898876404,8.77055208579238,0.0247540554353826,11.4957008031957,12.1448889781435,1.31071575549022,1.38473483303489,0.251949272789326,0.251949272789326,1,0
two_targets_moving_anchor_random,4412,C5,208,2,96,97,178,54.2134831460674,8.11514292091098,0.0439524131649886,12.1448889781435,13.0826730363222,1.49657117520983,1.6121309462845,0.233338894961012,0.233338894961012,1,0
two_targets_moving_anchor_random,4413,C5,209,2,35,36,56,63.3928571428571,8.96180311425663,0.0351848888365665,15.2860503135866,14.0987723514917,1.70568914745172,1.5732071070679,0.257682298996568,0.257682298996568,1,0
two_targets_moving_anchor_random,4413,C5,210,2,38,39,56,68.75,7.16278932051613,0.0489768230315601,14.0987723514917,12.7519996083733,1.96833547946316,1.78031197592929,0.205595842136512,0.205595842136512,1,0
two_targets_moving_anchor_random,4415,C5,211,2,72,73,161,45.0310559006211,7.67958676839905,0.0369790031826537,10.8856030296628,10.6783584088713,1.41747249662655,1.39048606792386,0.220615855983584,0.220615855983584,1,0
two_targets_moving_anchor_random,4415,C5,212,2,118,119,161,73.6024844720497,7.45521625961737,0.0261541025699337,9.53223301373424,9.55218875397694,1.27859912868892,1.28127587736364,0.21431566937998,0.21431566937998,1,0
two_targets_moving_anchor_random,4416,C5,213,2,29,30,248,11.8951612903226,16.4083994453463,0.0241553270238079,23.4964206624579,21.9927851458681,1.4319751747098,1.34033701575358,0.47060213821622,0.47060213821622,1,0
two_targets_moving_anchor_random,4416,C5,214,2,92,93,248,37.2983870967742,13.508457660481,0.0286515300658935,19.8989407851293,20.0265774904611,1.47307274340753,1.4825213946555,0.388141340978362,0.388141340978362,1,0
two_targets_moving_anchor_random,4416,C5,215,2,104,105,248,42.1370967741936,13.0731251737463,0.0403194961583316,20.2058198673064,21.1957451191495,1.54559981632274,1.62132197446677,0.375830162578221,0.375830162578221,1,0
two_targets_moving_anchor_random,4416,C5,216,2,158,159,248,63.9112903225806,13.2105651788734,0.036918996656267,21.6248720711195,21.6826006635438,1.63693769178797,1.64130757238298,0.379121757259473,0.379121757259473,1,0
two_targets_moving_anchor_random,4416,C5,217,2,245,246,248,98.991935483871,14.281658974471,0.0372693019200596,21.7381346012404,23.1395699224917,1.52210150376075,1.62022983211227,0.410092899335683,0.410092899335683,1,0
two_targets_moving_anchor_random,4417,C5,218,2,33,34,75,44.6666666666667,7.92482695284426,0.0470434958221696,18.2487935352896,17.0293666681615,2.30273716307964,2.14886290508205,0.227777666046183,0.227777666046183,1,0
two_targets_moving_anchor_random,4417,C5,219,2,53,54,75,71.3333333333333,9.37447858791051,0.0455152688287964,11.6046862861939,12.3130016293384,1.23790205261758,1.31345989154185,0.26947916557619,0.26947916557619,1,0
two_targets_moving_anchor_random,4418,C5,220,2,32,33,79,41.1392405063291,7.41094748475925,0.0418401503171589,15.1958108933018,13.2707099272904,2.05045453696067,1.7906900507097,0.212992072455808,0.212992072455808,1,0
two_targets_moving_anchor_random,4418,C5,221,2,56,57,79,71.5189873417721,5.90791031912909,0.0382900328441717,7.203833618029,7.60224668485759,1.21935392192801,1.28679114512664,0.16942057109202,0.16942057109202,1,0
two_targets_moving_anchor_random,4421,C5,222,2,42,43,250,17,9.28405466631343,0.0242183155999922,12.859302266279,12.3784833665584,1.38509549205242,1.33330573886784,0.266272499783598,0.266272499783598,1,0
two_targets_moving_anchor_random,4421,C5,223,2,131,132,250,52.6,9.49523138982886,0.0314649044756702,13.3166190642359,13.6855933003383,1.4024533492149,1.4413122480615,0.272255306892154,0.272255306892154,1,0
two_targets_moving_anchor_random,4421,C5,224,2,136,137,250,54.6,9.63308805785634,0.0437782683678794,13.3079091398293,13.2762402242183,1.38147902935196,1.37819151496189,0.27689192483542,0.27689192483542,1,0
two_targets_moving_anchor_random,4422,C5,225,2,47,48,242,19.6280991735537,9.4226927448084,0.0392415006649656,11.3638991084014,11.6426676593481,1.20601397245628,1.23559877995203,0.270626494052151,0.270626494052151,1,0
two_targets_moving_anchor_random,4422,C5,226,2,99,100,242,41.1157024793388,8.59006904224174,0.043643194683668,11.7651233698386,11.8618509968827,1.3696191860605,1.38087958764382,0.24680171270147,0.24680171270147,1,0
two_targets_moving_anchor_random,4422,C5,227,2,106,107,242,44.0082644628099,8.59843612942869,0.0425033047994237,11.0779603449441,11.6179042621457,1.28836920786433,1.35116480337427,0.247183850543241,0.247183850543241,1,0
two_targets_moving_anchor_random,4422,C5,228,2,163,164,242,67.5619834710744,8.23451498346306,0.0126112171955739,13.7964219267022,13.9450859373097,1.67543831718186,1.6934920836643,0.236115298775574,0.236115298775574,1,0
two_targets_moving_anchor_random,4422,C5,229,3,151,153,242,62.8099173553719,10.4563255774903,0.0488886683587017,12.6149862915656,13.0749567875335,1.2064454380344,1.2504351256698,0.303584775153646,0.303584775153646,1,0
two_targets_moving_anchor_random,4423,C5,230,2,16,17,250,6.6,28.0268128742275,0.0471641358913421,51.8602098709193,47.4991803300425,1.85037842524749,1.69477637515185,0.804560031059939,0.804560031059939,1,0
two_targets_moving_anchor_random,4423,C5,231,2,39,40,250,15.8,8.99607587925933,0.0485933534846196,23.8206119332724,24.172584957722,2.64788917445565,2.68701434738368,0.258967386086888,0.258967386086888,1,0
two_targets_moving_anchor_random,4423,C5,232,2,45,46,250,18.2,8.18557005181698,0.0405221005123887,22.0349069018642,21.6391325657997,2.69192087568453,2.64357062841291,0.235280777544059,0.235280777544059,1,0
two_targets_moving_anchor_random,4423,C5,233,2,48,49,250,19.4,9.29215256132857,0.0276479516785545,21.6391325657997,21.3450208940919,2.32875347482519,2.29710185591702,0.266928292450136,0.266928292450136,1,0
