Response,Phi,BinIndex,DistanceBinMid_m,DistanceBinStart_m,DistanceBinEnd_m,NumRows,MeanValue,SDValue,MedianValue,Q1,Q3,IQR,P10,P90,P10P90Width
Tcall_ms,0,16,4.13333333333333,4,4.26666666666667,20,4.80724063415772,0.25285380973322,4.92788581461584,4.66787583307107,5,0.332124166928926,4.34147580076363,5,0.658524199236373
Tcall_ms,0,17,4.4,4.26666666666667,4.53333333333333,17,4.83108042972311,0.285365149565114,4.96910786924995,4.78481831210332,5,0.215181687896677,4.46651620610363,5,0.533483793896373
Tcall_ms,0.5,1,0.133333333333333,0,0.266666666666667,207,0.402561408445587,0.324121933471987,0.316703286254881,0.1,0.596333012195259,0.496333012195259,0.1,0.935593789226113,0.835593789226113
Tcall_ms,0.5,2,0.4,0.266666666666667,0.533333333333333,239,0.68880291474336,0.40008961531051,0.669362590338022,0.377158772333759,0.967847331016277,0.590688558682517,0.133306007025685,1.23803414574921,1.10472813872353
Tcall_ms,0.5,3,0.666666666666667,0.533333333333333,0.8,148,1.08346171403169,0.490672022943284,1.06628220106699,0.71268872854143,1.42933703690583,0.716648308364398,0.463710032347011,1.76690656871512,1.30319653636811
Tcall_ms,0.5,4,0.933333333333333,0.8,1.06666666666667,108,1.65770322576481,0.473708910976694,1.68312255212587,1.32395736031579,1.97787134958498,0.653913989269188,1.02031027621703,2.20798327275954,1.1876729965425
Tcall_ms,0.5,5,1.2,1.06666666666667,1.33333333333333,86,2.06854833452309,0.520753321445083,2.0199376894455,1.70392553712086,2.4658537597636,0.761928222642739,1.53092393606598,2.74901161693691,1.21808768087092
Tcall_ms,0.5,6,1.46666666666667,1.33333333333333,1.6,60,2.580537867017,0.618185577148014,2.52411295875383,2.22628091147293,2.89154924708264,0.665268335609703,1.88567329914904,3.4586712311236,1.57299793197456
Tcall_ms,0.5,7,1.73333333333333,1.6,1.86666666666667,57,2.98043622858375,0.584009881784353,3.04450309304828,2.5455239386394,3.28086423665394,0.735340298014544,2.17331725892008,3.7321987510394,1.55888149211932
Tcall_ms,0.5,8,2,1.86666666666667,2.13333333333333,53,3.44770320997251,0.575476086282787,3.43663544789947,3.01119602514182,3.80709985367122,0.795903828529408,2.72935808665445,4.31123917840827,1.58188109175382
Tcall_ms,0.5,9,2.26666666666667,2.13333333333333,2.4,39,3.81697528201174,0.585337679803488,3.77054144575933,3.34574094849606,4.29055553839069,0.944814589894629,3.07938249410381,4.70107225098905,1.62168975688524
Tcall_ms,0.5,10,2.53333333333333,2.4,2.66666666666667,37,4.17028699180015,0.520672043865183,4.1820363923909,3.81966861818023,4.5285566640135,0.708888045833278,3.59460351192761,4.96184111715024,1.36723760522263
