SeqID,kr,InitialVelocity_m_s,InitialCallDuration_ms,CrMax_Hz,BuzzReadinessDistance_m,PrimeResponsivity_Hz,PrimeResponsivityNorm,DeltaTStar_ms,BuzzReadinessCallNumber,BuzzReadinessSequencePercent,TerminalTbMin_ms,TerminalIpiMin_ms,TimeToTargetAtReadiness_ms,TimeFromDstopToTarget_ms,AchievedCeiling,MaxObservedCallRate_Hz,NumCalls
518,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
519,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
520,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
521,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
522,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
523,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
524,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
525,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
526,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
527,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
528,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
529,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
530,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
531,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
532,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
533,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
534,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
535,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
536,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
537,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
538,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
539,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
540,5,2,7,190.555555555556,1.989891380014,191.774704069144,1.00639786391971,5.214452056406,13,27.0833333333333,4.72149930097773,5.66579916117327,994.945690006998,75,0,176.497608113755,48
541,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
542,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
543,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
544,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
545,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
546,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
547,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
548,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
549,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
550,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
551,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
552,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
553,5,2,10,190.555555555556,1.98831214297745,191.927023068153,1.00719720560547,5.21031371202428,13,27.0833333333333,4.71783569833151,5.66140283799781,994.156071488726,75,0,176.634666109302,48
